Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
Cdep	chr3R_+_4926331_4926785_4940673	5_Junction_220316_Junction_220317	J002	0.00440749377909704	4.1516729303991	0.041593411038842	0.0740160427496846	2.03842257030193	2.01824137277416	-0.06767455124624	chr3R	4926331	4940673	14343	+	113	101	143	92	112	94	96.58%	98.06%	96.62%	91.09%	94.12%	95.92%	0.0337666666666666
NONE	chr3R_+_5232401_5232516_5232615	5_Junction_220962_Junction_220963	J001	0.010045047674743	11.6861051608024	0.00062968573017188	0.0015563084669565	0.917327424661555	0.948151320725072	0.115933739435349	chr3R	5232401	5232516	116	+	13	7	12	8	5	4	59.09%	77.78%	60.00%	100.00%	100.00%	100.00%	-0.343766666666667
NONE	chr3R_+_5232401_5232516_5232615	5_Junction_220962_Junction_220963	J002	0.0139938959060386	11.5473684346689	0.000678452173969121	0.00166790531354982	0.724750500099287	0.000469046403408283	-11.9602278829984	chr3R	5232401	5232615	215	+	9	2	8	0	0	0	40.91%	22.22%	40.00%	0.00%	0.00%	0.00%	0.343766666666667
Klp31E	chr2L_+_10416636_10416689_10416692	5_Junction_2211_Junction_2212	J001	0.00318831194864967	8.01832843672553	0.0046306290112694	0.00994144196269026	1.85369581725983	1.7922155771226	-0.207352744111254	chr2L	10416636	10416689	54	+	80	25	54	83	98	76	90.91%	80.65%	84.38%	75.45%	75.38%	78.35%	0.0891999999999999
Klp31E	chr2L_+_10416636_10416689_10416692	5_Junction_2211_Junction_2212	J002	0.00403759774556639	7.83003931275424	0.00513849821058509	0.0109479672961093	1.06557066277777	1.30063556743566	0.836511464071729	chr2L	10416636	10416692	57	+	8	6	10	27	32	21	9.09%	19.35%	15.62%	24.55%	24.62%	21.65%	-0.0892
lncRNA:CR44103	chr3R_+_5368685_5368742_5368761	5_Junction_221481_Junction_221482	J001	0.0397203170518827	4.41700869020557	0.0355823621762932	0.0643347959253497	0.499965043903517	0.592222127650937	0.42883969426649	chr3R	5368685	5368742	58	+	3	7	10	0	1	2	17.65%	46.67%	40.00%	INF	100.00%	100.00%	-Inf
lncRNA:CR44103	chr3R_+_5368685_5368742_5368761	5_Junction_221481_Junction_221482	J002	0.0326491904717093	4.45103610881268	0.0348800781377344	0.0631680126928471	0.698791857790847	0.00086921794630906	-10.9625561894086	chr3R	5368685	5368761	77	+	14	8	15	0	0	0	82.35%	53.33%	60.00%	INF	0.00%	0.00%	-Inf
CG1172	chr3R_+_5394727_5394786_5394793_5395521	5_Junction_221611_Junction_221612_Junction_221615	J001	0.026626742678288	39.4340532033725	3.393275375478e-10	1.82488364903911e-09	1.27056765394317	0.251855304319638	-4.48880219029636	chr3R	5394727	5394786	60	+	23	10	34	0	1	1	2.85%	1.62%	3.37%	0.00%	0.16%	0.19%	0.0249666666666667
CG1172	chr3R_+_5394727_5394786_5394793_5395521	5_Junction_221611_Junction_221612_Junction_221615	J002	0.010287058196329	1.33147727005768	0.248542579884338	0.357509080611839	0.7005855787046	0.526157329144097	-0.768779159228741	chr3R	5394727	5394793	67	+	4	6	5	1	2	3	0.50%	0.97%	0.50%	0.18%	0.33%	0.56%	0.003
CG1172	chr3R_+_5394727_5394786_5394793_5395521	5_Junction_221611_Junction_221612_Junction_221615	J003	0.00279855431448637	44.38262253085	2.70073802681402e-11	1.61441685149426e-10	2.79753423825256	2.8204351093538	0.0761933465916993	chr3R	5394727	5395521	795	+	780	602	970	541	611	528	96.65%	97.41%	96.13%	99.82%	99.51%	99.25%	-0.0279666666666665
Hcs	chr3R_+_5477758_5478884_5478902	5_Junction_221879_Junction_221880	J001	0.0104627242580094	57.1356082061815	4.06773653404509e-14	3.1432789213926e-13	1.32491823328755	1.67164534771704	1.19068545442059	chr3R	5477758	5478884	1127	+	28	16	22	40	46	47	35.90%	40.00%	33.85%	70.18%	88.46%	83.93%	-0.442733333333333
Hcs	chr3R_+_5477758_5478884_5478902	5_Junction_221879_Junction_221880	J002	0.010912266232347	56.6013215519021	5.3375957979376e-14	4.08264438214363e-13	1.56329489283171	1.08204945976327	-1.68334675186912	chr3R	5477758	5478902	1145	+	50	24	43	17	6	9	64.10%	60.00%	66.15%	29.82%	11.54%	16.07%	0.442733333333333
Itpr	chr3R_+_5530424_5530501_5530548	5_Junction_222045_Junction_222046	J001	0.00776010825936599	19.4177235841	1.05027835131547e-05	3.33867397072761e-05	0.290340165594618	0.983141374253343	3.17948081229303	chr3R	5530424	5530501	78	+	0	1	1	8	15	16	0.00%	4.55%	2.63%	18.18%	21.13%	26.23%	-0.194533333333333
Itpr	chr3R_+_5530424_5530501_5530548	5_Junction_222045_Junction_222046	J002	0.00506298486145673	19.8268473245229	8.47834406625077e-06	2.72976958071319e-05	1.58540460659725	1.49491481557667	-0.309541689470795	chr3R	5530424	5530548	125	+	21	21	37	36	56	45	100.00%	95.45%	97.37%	81.82%	78.87%	73.77%	0.194533333333333
Itpr	chr3R_+_5531343_5531412_5531658	5_Junction_222056_Junction_222057	J001	0.0863085591168421	5.21890101067996	0.0223426667473646	0.0422121584663175	0.171236136810466	0.608856142045503	2.66392273942475	chr3R	5531343	5531412	70	+	0	1	0	2	5	7	0.00%	5.56%	0.00%	5.26%	11.63%	21.21%	-0.108466666666667
Itpr	chr3R_+_5531343_5531412_5531658	5_Junction_222056_Junction_222057	J002	0.0634290099127401	5.54220519128945	0.0185631769227408	0.0356439306813452	1.44818588479648	1.3595454566919	-0.306576751567374	chr3R	5531343	5531658	316	+	19	17	20	36	38	26	100.00%	94.44%	100.00%	94.74%	88.37%	78.79%	0.108466666666666
RpL13A	chr3R_+_5625130_5625331_5625411_5625512	5_Junction_222688_Junction_222689_Junction_222691	J001	0.00534367806416443	11.5776155472568	0.000667504799359315	0.00164299686209488	0.692711368071932	1.11550339721215	1.61661146094482	chr3R	5625130	5625331	202	+	3	2	4	21	17	12	0.09%	0.07%	0.10%	0.35%	0.26%	0.21%	-0.00186666666666667
RpL13A	chr3R_+_5625130_5625331_5625411_5625512	5_Junction_222688_Junction_222689_Junction_222691	J002	0.0180163545449364	9.94945861367283	0.00160896707859944	0.00372890435983721	0.000670261904486364	0.61569278234548	10.98365442016	chr3R	5625130	5625411	282	+	0	0	0	2	6	5	0.00%	0.00%	0.00%	0.03%	0.09%	0.09%	-0.0007
RpL13A	chr3R_+_5625130_5625331_5625411_5625512	5_Junction_222688_Junction_222689_Junction_222691	J003	0.00208263618999533	19.5310765965115	9.8976330167118e-06	3.15675711142959e-05	3.65025508965908	3.64227266418494	-0.0265230326010109	chr3R	5625130	5625512	383	+	3329	2840	4066	6006	6580	5624	99.91%	99.93%	99.90%	99.62%	99.65%	99.70%	0.00256666666666661
MED27	chr3R_+_5655700_5655759_5663061	5_Junction_222847_Junction_222853	J001	0.207407712119627	6.98635440152081	0.00821334757432338	0.0168688625317341	3.05821809232385	3.01693170783987	-0.137276346628845	chr3R	5655700	5655759	60	+	1054	795	1266	1150	1345	1151	100.00%	100.00%	100.00%	100.00%	99.63%	99.57%	0.00266666666666671
MED27	chr3R_+_5655700_5655759_5663061	5_Junction_222847_Junction_222853	J002	0.288414347208094	6.100013366235	0.0135180859345105	0.0266755602992429	0.000562899076805022	0.582046815121604	11.0862672670946	chr3R	5655700	5663061	7362	+	0	0	0	0	5	5	0.00%	0.00%	0.00%	0.00%	0.37%	0.43%	-0.00266666666666667
glob3	chr3R_+_5830347_5830393_5830424_5830427	5_Junction_223643_Junction_223644_Junction_223645	J001	0.0407991232228716	267.042724038025	5.00550138672486e-60	2.27552288017288e-58	2.99548872875507	1.4108476587003	-5.31973965013804	chr3R	5830347	5830393	47	+	873	799	1103	13	32	39	88.00%	90.28%	91.08%	4.53%	9.50%	12.70%	0.808766666666667
glob3	chr3R_+_5830347_5830393_5830424_5830427	5_Junction_223643_Junction_223644_Junction_223645	J002	0.00522051662946515	806.476878385108	2.10803695215532e-177	4.19449511158761e-175	1.99456546302084	2.32964984406237	1.12104001070909	chr3R	5830347	5830424	78	+	106	73	95	224	255	240	10.69%	8.25%	7.84%	78.05%	75.67%	78.18%	-0.683733333333333
glob3	chr3R_+_5830347_5830393_5830424_5830427	5_Junction_223643_Junction_223644_Junction_223645	J003	0.0265810759457574	93.8927427050769	3.33093171165027e-22	4.36548565770918e-21	1.17465694220088	1.58891119900493	1.43833603172746	chr3R	5830347	5830427	81	+	13	13	13	50	50	28	1.31%	1.47%	1.07%	17.42%	14.84%	9.12%	-0.1251
Vha14-2	chr3R_+_6122554_6122619_6122645	5_Junction_224222_Junction_224224	J001	0.0278520681591314	14.4641029547744	0.000142856182310569	0.000388170725457811	0.201832658944296	0.720243845068069	2.84512716119317	chr3R	6122554	6122619	66	+	0	0	2	5	5	2	0.00%	0.00%	28.57%	83.33%	71.43%	66.67%	-0.642866666666667
Vha14-2	chr3R_+_6122554_6122619_6122645	5_Junction_224222_Junction_224224	J002	0.0202174343250237	14.7351670994597	0.000123717006885645	0.000339258397828063	0.76089875268118	0.383267122532413	-1.75009009570177	chr3R	6122554	6122645	92	+	4	7	5	1	2	1	100.00%	100.00%	71.43%	16.67%	28.57%	33.33%	0.642866666666667
Vha14-2	chr3R_+_6122854_6122932_6122972_6122989	5_Junction_224227_Junction_224228_Junction_224230	J001	0.0056513303720526	85.1643556103926	2.74567087518065e-20	3.22210366735169e-19	0.892325701304756	1.63960238209315	2.64676024808058	chr3R	6122854	6122932	79	+	15	18	17	12	16	27	1.58%	2.04%	1.43%	10.26%	10.00%	15.52%	-0.102433333333333
Vha14-2	chr3R_+_6122854_6122932_6122972_6122989	5_Junction_224227_Junction_224228_Junction_224230	J002	0.00664790300249431	52.9125512640868	3.48733956713303e-13	2.48536787801295e-12	2.6025420606091	2.48774846845003	-0.38242920084322	chr3R	6122854	6122972	119	+	918	853	1165	105	144	147	96.94%	96.71%	97.73%	89.74%	90.00%	84.48%	0.0905333333333332
Vha14-2	chr3R_+_6122854_6122932_6122972_6122989	5_Junction_224227_Junction_224228_Junction_224230	J003	0.00907240819004923	8.46581035907656	0.00361883993512756	0.00791544813978763	0.760922508208536	0.000488875629005536	-12.0471496749326	chr3R	6122854	6122989	136	+	14	11	10	0	0	0	1.48%	1.25%	0.84%	0.00%	0.00%	0.00%	0.0119
Osi24	chr3R_+_6206335_6206498_6206969	5_Junction_224322_Junction_224324	J001	0.0116126106191691	9.1802584644094	0.00244639473753716	0.00550508079670026	0.160383337497294	0.699088293554354	3.16306076575574	chr3R	6206335	6206498	164	+	0	0	1	7	6	4	0.00%	0.00%	4.00%	16.67%	18.18%	19.05%	-0.166333333333333
Osi24	chr3R_+_6206335_6206498_6206969	5_Junction_224322_Junction_224324	J002	0.00622472493359409	9.35337136332674	0.00222575663348063	0.00504652519909146	1.35900942786921	1.29234969911416	-0.232430984634465	chr3R	6206335	6206969	635	+	11	14	24	35	27	17	100.00%	100.00%	96.00%	83.33%	81.82%	80.95%	0.166333333333334
Wdfy2	chr2L_+_10424098_10424369_10424732	5_Junction_2245_Junction_2247	J001	0.00221787679737927	96.9234842073722	7.20589063231563e-23	9.8115878692453e-22	2.7582090700509	2.75590266837935	-0.0076751290982866	chr2L	10424098	10424369	272	+	548	439	641	628	739	538	100.00%	100.00%	100.00%	96.32%	95.60%	95.39%	0.0423
Wdfy2	chr2L_+_10424098_10424369_10424732	5_Junction_2245_Junction_2247	J002	0.00372280521171301	94.423792891845	2.54712154622286e-22	3.36225684525583e-21	0.000277548628924721	1.41692395060443	15.2618508552834	chr2L	10424098	10424732	635	+	0	0	0	24	34	26	0.00%	0.00%	0.00%	3.68%	4.40%	4.61%	-0.0423
Zif	chr3R_+_6457156_6457215_6457276	5_Junction_224863_Junction_224865	J001	0.00532609262207421	8.80551218139036	0.00300321824819828	0.00665065732953948	1.94430948540475	2.00022407441394	0.187746928194437	chr3R	6457156	6457215	60	+	84	68	100	101	113	111	84.85%	80.95%	76.92%	85.59%	90.40%	91.74%	-0.0833666666666666
Zif	chr3R_+_6457156_6457215_6457276	5_Junction_224863_Junction_224865	J002	0.00708003324254582	8.40593462226816	0.00373998068124528	0.00816282108045517	1.34236917190004	1.11021247787407	-0.820600030985325	chr3R	6457156	6457276	121	+	15	16	30	17	12	10	15.15%	19.05%	23.08%	14.41%	9.60%	8.26%	0.0833666666666667
Pif2	chr3R_+_6549144_6549204_6549216	5_Junction_225012_Junction_225013	J001	0.00388675163930716	51.8584831467005	5.96484069807679e-13	4.1610784553816e-12	3.01234040427856	2.9909137824995	-0.0712486863311117	chr3R	6549144	6549204	61	+	3438	2283	3605	259	447	328	99.97%	99.87%	99.94%	98.11%	98.89%	97.91%	0.0162333333333333
Pif2	chr3R_+_6549144_6549204_6549216	5_Junction_225012_Junction_225013	J002	0.0106654252847727	49.9631055267108	1.5666419009984e-12	1.05210560448967e-11	0.221126602596725	1.23496913221131	4.60691643257091	chr3R	6549144	6549216	73	+	1	3	2	5	5	7	0.03%	0.13%	0.06%	1.89%	1.11%	2.09%	-0.0162333333333333
CG31482	chr3R_+_6601912_6601964_6601969_6630288	5_Junction_225123_Junction_225124_Junction_225135	J001	0.00161581697120399	51.5680763128287	6.91570048851687e-13	4.79726422948593e-12	3.2557342696972	3.24599740065769	-0.0323633421972005	chr3R	6601912	6601964	53	+	3477	3017	4451	807	1126	837	98.86%	99.08%	98.71%	97.11%	96.82%	96.21%	0.0216999999999999
CG31482	chr3R_+_6601912_6601964_6601969_6630288	5_Junction_225123_Junction_225124_Junction_225135	J002	0.00242987804928468	4.58583510676826	0.0322372585318717	0.058872223982993	1.33707492237992	1.49981205236913	0.562187326364262	chr3R	6601912	6601969	58	+	40	28	58	13	20	15	1.14%	0.92%	1.29%	1.56%	1.72%	1.72%	-0.0055
CG31482	chr3R_+_6601912_6601964_6601969_6630288	5_Junction_225123_Junction_225124_Junction_225135	J003	0.00685363100806076	133.481127107925	7.09539952342139e-31	1.39264129156092e-29	0.000123213304166717	1.48193585025924	16.6576183008632	chr3R	6601912	6630288	28377	+	0	0	0	11	17	18	0.00%	0.00%	0.00%	1.32%	1.46%	2.07%	-0.0161666666666667
Fer1	chr3R_+_7136470_7136927_7136977	5_Junction_226392_Junction_226393	J001	0.00963220736702029	13.1222331780171	0.000291811990961912	0.000758264901374484	0.000671546645827034	0.80139827945432	11.7499688435463	chr3R	7136470	7136927	458	+	0	0	0	11	8	9	0.00%	0.00%	0.00%	35.48%	29.63%	37.50%	-0.342033333333333
Fer1	chr3R_+_7136470_7136927_7136977	5_Junction_226392_Junction_226393	J002	0.00708349922462547	13.2178880212327	0.000277289897921346	0.000722919397835435	1.08163683036862	1.05204019208407	-0.107540039365224	chr3R	7136470	7136977	508	+	6	7	7	20	19	15	100.00%	100.00%	100.00%	64.52%	70.37%	62.50%	0.342033333333333
lap	chr3R_+_7191164_7191310_7191387	5_Junction_226566_Junction_226567	J001	0.00370427154377453	134.376754799975	4.51921026392661e-31	8.93993773780969e-30	0.000247875325134088	1.51581968213663	15.7652007917354	chr3R	7191164	7191310	147	+	0	0	0	27	28	20	0.00%	0.00%	0.00%	11.30%	11.62%	10.93%	-0.112833333333333
lap	chr3R_+_7191164_7191310_7191387	5_Junction_226566_Junction_226567	J002	0.00230789923774175	137.850855832516	7.85610076383182e-32	1.6046904621314e-30	2.40257109931129	2.39856103465575	-0.0133743214103674	chr3R	7191164	7191387	224	+	329	245	447	212	213	163	100.00%	100.00%	100.00%	88.70%	88.38%	89.07%	0.112833333333333
RacGAP84C	chr3R_+_7286424_7286519_7286559	5_Junction_226816_Junction_226817	J001	0.00669851639248072	57.09146594782	4.16006959221035e-14	3.21289244299278e-13	0.640116016852573	1.42840622686464	2.93906149047791	chr3R	7286424	7286519	96	+	8	3	12	11	11	14	1.71%	0.84%	2.38%	14.10%	11.11%	16.47%	-0.1225
RacGAP84C	chr3R_+_7286424_7286519_7286559	5_Junction_226816_Junction_226817	J002	0.00385981538571605	59.3431947706576	1.32437383711292e-14	1.06384176660709e-13	2.28541933087482	2.21182936620459	-0.245849147285304	chr3R	7286424	7286559	136	+	460	353	493	67	88	71	98.29%	99.16%	97.62%	85.90%	88.89%	83.53%	0.1225
nxf4	chr3R_+_7347192_7347265_7347542	5_Junction_226872_Junction_226874	J001	0.00595285279382534	20.6804507637624	5.42672330039895e-06	1.7946158023353e-05	1.17681310958744	0.728105667034715	-1.68992234797848	chr3R	7347192	7347265	74	+	6	5	9	11	10	8	66.67%	55.56%	60.00%	20.37%	19.61%	16.67%	0.4186
nxf4	chr3R_+_7347192_7347265_7347542	5_Junction_226872_Junction_226874	J002	0.00474103958878455	20.8754664435372	4.90132149056016e-06	1.63028680506266e-05	1.00517142163999	1.29218549575589	1.02798334954936	chr3R	7347192	7347542	351	+	3	4	6	43	41	40	33.33%	44.44%	40.00%	79.63%	80.39%	83.33%	-0.4186
CG42650	chr3R_+_7391963_7392014_7392053_7398051	5_Junction_227038_Junction_227039_Junction_227041	J001	0.00245599741529706	11.033252922833	0.000894919751592903	0.00216021801725419	2.59521624119417	2.57533948906372	-0.0662011799638922	chr3R	7391963	7392014	52	+	2334	2040	3030	42	86	62	99.28%	99.22%	99.38%	93.33%	98.85%	95.38%	0.0344
CG42650	chr3R_+_7391963_7392014_7392053_7398051	5_Junction_227038_Junction_227039_Junction_227041	J002	0.0435756333233874	4.49885896723507	0.0339174786382393	0.0616033181482463	0.336394542352989	0.841493549545849	2.34487645464069	chr3R	7391963	7392053	91	+	4	8	10	0	0	3	0.17%	0.39%	0.33%	0.00%	0.00%	4.62%	-0.0124333333333333
CG42650	chr3R_+_7391963_7392014_7392053_7398051	5_Junction_227038_Junction_227039_Junction_227041	J003	0.0251203889318995	5.980867516142	0.0144618870107896	0.0283786712110334	0.415212572379662	0.950197949329771	2.30551291458317	chr3R	7391963	7398051	6089	+	13	8	9	3	1	0	0.55%	0.39%	0.30%	6.67%	1.15%	0.00%	-0.0219333333333333
CG17343	chr2L_+_19065269_19069442_19070981	5_Junction_22751_Junction_22754	J001	0.00491956567543608	29.1384922545821	6.73847980019325e-08	2.82037937490081e-07	2.26600452390438	2.30850215553429	0.141906774208951	chr2L	19065269	19069442	4174	+	185	168	213	196	223	203	93.43%	90.32%	94.67%	99.49%	99.11%	98.07%	-0.0608333333333332
CG17343	chr2L_+_19065269_19069442_19070981	5_Junction_22751_Junction_22754	J002	0.00903308507044318	27.6567363218684	1.44866700593517e-07	5.828728423014e-07	1.17509144072668	0.51567753365245	-2.61570048468969	chr2L	19065269	19070981	5713	+	13	18	12	1	2	4	6.57%	9.68%	5.33%	0.51%	0.89%	1.93%	0.0608333333333333
Nlg1	chr3R_+_7673083_7673729_7673924_7675293	5_Junction_227585_Junction_227586_Junction_227587	J001	0.0155784077272875	11.5855684718294	0.000664656127734172	0.00163663277552774	0.958479346526323	0.000352461284704075	-13.282231806474	chr3R	7673083	7673729	647	+	11	12	16	0	0	0	22.92%	18.75%	31.37%	0.00%	0.00%	0.00%	0.243466666666667
Nlg1	chr3R_+_7673083_7673729_7673924_7675293	5_Junction_227585_Junction_227586_Junction_227587	J002	0.00724386198283987	32.3156036119081	1.31056682065604e-08	5.95089763006111e-08	1.26665429933728	0.000352461452519051	-14.3938728300648	chr3R	7673083	7673924	842	+	26	29	29	0	0	0	54.17%	45.31%	56.86%	0.00%	0.00%	0.00%	0.521133333333333
Nlg1	chr3R_+_7673083_7673729_7673924_7675293	5_Junction_227585_Junction_227586_Junction_227587	J003	0.128367121610277	36.0150148642655	1.95802903964219e-09	9.70696051449757e-09	0.991517237571251	1.16067534792166	0.613835354899819	chr3R	7673083	7675293	2211	+	11	23	6	4	16	7	22.92%	35.94%	11.76%	100.00%	100.00%	100.00%	-0.7646
Nlg1	chr3R_+_7686623_7686678_7690690	5_Junction_227599_Junction_227600	J001	0.302183036236364	4.53266401579397	0.0332538131969582	0.0605170077621975	0.701806195055341	0.352143424030481	-1.69007311993357	chr3R	7686623	7686678	56	+	5	2	5	0	0	4	33.33%	11.76%	27.78%	0.00%	0.00%	15.38%	0.191633333333333
Nlg1	chr3R_+_7686623_7686678_7690690	5_Junction_227599_Junction_227600	J002	0.276416754631641	4.70935353247342	0.029998930519873	0.055137877820254	1.15267073213729	1.36775139242668	0.756511940418826	chr3R	7686623	7690690	4068	+	10	15	13	17	34	22	66.67%	88.24%	72.22%	100.00%	100.00%	84.62%	-0.191633333333333
CG10919	chr3R_+_7758574_7758625_7758629_7758662	5_Junction_227684_Junction_227685_Junction_227686	J001	0.00102289250439927	18.1077299572358	2.08752255610479e-05	6.37104972622611e-05	3.12065171205198	3.1022359905527	-0.0612230726877261	chr3R	7758574	7758625	52	+	3235	2888	4131	491	543	513	94.37%	94.97%	94.27%	92.29%	92.35%	90.16%	0.029366666666667
CG10919	chr3R_+_7758574_7758625_7758629_7758662	5_Junction_227684_Junction_227685_Junction_227686	J002	0.0011282460810461	8.13465005190209	0.00434272281832271	0.00937226274370976	1.89057180925414	2.01342340290947	0.412729544074243	chr3R	7758574	7758629	56	+	193	153	251	35	41	49	5.63%	5.03%	5.73%	6.58%	6.97%	8.61%	-0.0192333333333333
CG10919	chr3R_+_7758574_7758625_7758629_7758662	5_Junction_227684_Junction_227685_Junction_227686	J003	0.0123555434849461	63.7190644642496	1.43489228215042e-15	1.24495984870864e-14	8.67427426043534e-05	1.17327037754594	16.0868113454549	chr3R	7758574	7758662	89	+	0	0	0	6	4	7	0.00%	0.00%	0.00%	1.13%	0.68%	1.23%	-0.0101333333333333
CG2698	chr3R_+_8003760_8003832_8003876_8003974_8003986_8003998	5_Junction_228375_Junction_228376_Junction_228377_Junction_228378_Junction_228380	J001	0.0227442183006814	0.0786860601524779	0.779085980884518	0.859831957118104	1.7765131256302	1.80765122830112	0.105135862172426	chr3R	8003760	8003832	73	+	69	37	93	54	55	71	19.38%	13.36%	19.38%	17.82%	14.51%	23.28%	-0.0116333333333333
CG2698	chr3R_+_8003760_8003832_8003876_8003974_8003986_8003998	5_Junction_228375_Junction_228376_Junction_228377_Junction_228378_Junction_228380	J002	0.0159346484063456	4.06975073330156	0.0436577163529813	0.0772780957440693	0.531520712010943	0.842309110549865	1.31091688120519	chr3R	8003760	8003876	117	+	5	0	3	7	5	5	1.40%	0.00%	0.62%	2.31%	1.32%	1.64%	-0.0108333333333333
CG2698	chr3R_+_8003760_8003832_8003876_8003974_8003986_8003998	5_Junction_228375_Junction_228376_Junction_228377_Junction_228378_Junction_228380	J003	0.0043531834981037	6.26832919090778	0.0122914994198152	0.0244490166425178	2.29235141932068	2.35705339776201	0.215958787022895	chr3R	8003760	8003974	215	+	208	162	283	198	266	185	58.43%	58.48%	58.96%	65.35%	70.18%	60.66%	-0.0677333333333332
