Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
CG3662	chr2L_+_824137_824189_824217	chr2L	+	824137	824189;824217	6.53844047863691e-05	0.000186397148221686	0.167566666666667;-0.167566666666667
CG14275	chr2L_+_8329764_8332306_8349073	chr2L	+	8329764	8332306;8349073	1.16848167681546e-09	5.93930443444636e-09	0.128433333333333;-0.128433333333333
Akap200	chr2L_+_8427553_8427613_8427630	chr2L	+	8427553	8427613;8427630	0.00123881022407859	0.00292245145270066	-0.0027666666666667;0.00276666666666667
CG31897	chr2L_+_8445656_8447974_8476250	chr2L	+	8445656	8447974;8476250	3.72790322548046e-08	1.6042857268985e-07	0.7103;-0.7103
NONE	chr2L_+_8488776_8488836_8488895_8488923_8488926	chr2L	+	8488776	8488836;8488895;8488923;8488926	1.46602017598505e-08	6.62020486907372e-08	-0.258433333333333;0.478066666666667;-0.0849666666666667;-0.134733333333333
CG13088	chr2L_+_8489208_8489264_8489266	chr2L	+	8489208	8489264;8489266	0.000812647515882589	0.00197440058780359	-0.00839999999999985;0.0084
Uba4	chr2L_+_8517580_8517658_8517661	chr2L	+	8517580	8517658;8517661	0.00336899068170947	0.00740791667903546	-0.106133333333333;0.106133333333333
Acer	chr2L_+_8524684_8524741_8536892	chr2L	+	8524684	8524741;8536892	3.24698979409917e-14	2.52803998858778e-13	0.0104000000000001;-0.0104
Sema1a	chr2L_+_8663251_8664156_8666034	chr2L	+	8663251	8664156;8666034	8.49606851878428e-06	2.7350454458076e-05	0.4993;-0.4993
CG34398	chr2L_+_8927003_8927146_8927178	chr2L	+	8927003	8927146;8927178	0.0157040403149127	0.0306100089051687	-0.0921333333333333;0.0921333333333333
CG34398	chr2L_+_8927707_8928058_8928988	chr2L	+	8927707	8928058;8928988	0.00143819162784674	0.00335799249702815	0.127166666666667;-0.127166666666667
Tsp29Fb	chr2L_+_8938757_8938808_8938855	chr2L	+	8938757	8938808;8938855	8.49786877104408e-06	2.7355634261749e-05	-0.0728666666666667;0.0728666666666667
CG18661	chr2L_+_8997668_8997721_8997760	chr2L	+	8997668	8997721;8997760	0.00105211391843578	0.00251146489625242	0.236433333333333;-0.236433333333333
CG32982	chr2L_+_9154765_9156320_9156496	chr2L	+	9154765	9156320;9156496	4.98594278533941e-06	1.65673886573405e-05	-0.2361;0.2361
CG17005	chr2L_+_9327960_9328011_9328024_9328078_9328086	chr2L	+	9327960	9328011;9328024;9328078;9328086	9.22392251045611e-46	2.98487050449195e-44	-0.159466666666667;-0.0147666666666667;0.167133333333333;0.00716666666666667
CG17005	chr2L_+_9329777_9329929_9338005	chr2L	+	9329777	9329929;9338005	5.03931714290053e-12	3.23018445150733e-11	0.0404666666666667;-0.0404666666666667
Aldh	chr2L_+_9390136_9390200_9390244	chr2L	+	9390136	9390200;9390244	0.00116444745822441	0.00275953736459801	-0.00216666666666667;0.00216666666666654
CG33298	chr2L_+_9518159_9518217_9518254	chr2L	+	9518159	9518217;9518254	2.27931080407057e-09	1.12161808600105e-08	0.1613;-0.1613
CG33298	chr2L_+_9518808_9518874_9537611	chr2L	+	9518808	9518874;9537611	0.000351701469145731	0.000902655430050317	0.0408666666666666;-0.0408666666666667
CG17855	chr2L_+_9541575_9541632_9543027	chr2L	+	9541575	9541632;9543027	0.00360644785905518	0.00789027322579362	0.343066666666667;-0.343066666666667
CG3841	chr2L_+_9591190_9591314_9610600	chr2L	+	9591190	9591314;9610600	2.46447846046673e-22	3.25677209004445e-21	0.102666666666667;-0.102666666666667
GlcAT-S	chr2L_+_9622308_9622364_9641911	chr2L	+	9622308	9622364;9641911	3.21656118547494e-24	4.68418271008537e-23	0.0495333333333333;-0.0495333333333333
und	chr2L_+_9763734_9763834_9763837	chr2L	+	9763734	9763834;9763837	2.63290305929319e-26	4.23323941643877e-25	0.0167666666666668;-0.0167666666666667
Fkbp59	chr2L_+_9889405_9889458_9889485	chr2L	+	9889405	9889458;9889485	5.80648999811672e-14	4.42874492237868e-13	0.0140000000000001;-0.014
CG4658	chr2L_+_9957329_9957401_9957427	chr2L	+	9957329	9957401;9957427	3.37387824100275e-08	1.45961630732957e-07	-0.4996;0.4996
bib	chr2L_+_9992462_9992507_9993265	chr2L	+	9992462	9992507;9993265	6.38555277465759e-06	2.09130032771013e-05	0.355266666666667;-0.355266666666667
COX7C	chr2R_+_10049644_10049751_10049778	chr2R	+	10049644	10049751;10049778	0.000151915112718201	0.00041115368304799	0.0252;-0.0252
cana	chr2L_+_11277375_11277439_11277462	chr2L	+	11277375	11277439;11277462	2.10083592895058e-18	2.20282901890491e-17	0.0451666666666665;-0.0451666666666667
mRpL42	chr2R_+_10066674_10066733_10066778	chr2R	+	10066674	10066733;10066778	0.0281965332008402	0.0521459813573903	-0.523166666666667;0.523166666666667
Pfk	chr2R_+_10115105_10115289_10115291_10115313	chr2R	+	10115105	10115289;10115291;10115313	5.13302717356832e-175	9.88359891735368e-173	-0.0977333333333333;-0.0721666666666667;0.1699
CG12917	chr2R_+_10137876_10137939_10138118_10142260	chr2R	+	10137876	10137939;10138118;10142260	4.39341422981764e-25	6.67168467651663e-24	0.1506;0.0298;-0.1804
CG12914	chr2R_+_10248858_10248917_10248940	chr2R	+	10248858	10248917;10248940	0.031996636580228	0.0584701147761977	-0.160866666666667;0.160866666666667
Prx2540-2	chr2R_+_10419463_10419525_10425252	chr2R	+	10419463	10419525;10425252	2.35242377069704e-14	1.85017676927433e-13	0.191433333333333;-0.191433333333333
RanBPM	chr2R_+_10429783_10430532_10430878	chr2R	+	10429783	10430532;10430878	0.021678475919447	0.0410614115917936	0.0861333333333333;-0.0861333333333334
RanBPM	chr2R_+_10434785_10434868_10434916_10434957	chr2R	+	10434785	10434868;10434916;10434957	1.31743053639804e-17	1.3132447203125e-16	-0.0783666666666667;0.139333333333333;-0.0609333333333333
psq	chr2R_+_10558533_10561684_10561694	chr2R	+	10558533	10561684;10561694	3.6948970867348e-42	1.07703088185947e-40	0.509633333333333;-0.509633333333333
salr	chr2L_+_11369886_11371877_11371907_11371910	chr2L	+	11369886	11371877;11371907;11371910	1.19610438044863e-23	1.69073685490073e-22	0.5493;-0.428766666666667;-0.120466666666667
CAH13	chr2R_+_10726703_10726751_10726760	chr2R	+	10726703	10726751;10726760	0.014125226489122	0.0277721318569589	-0.1534;0.1534
CG30020	chr2R_+_10888014_10888074_10888095	chr2R	+	10888014	10888074;10888095	0.0124115345923795	0.0246685716160626	0.0199333333333334;-0.0199333333333333
Syx6	chr2R_+_11221629_11221782_11224568	chr2R	+	11221629	11221782;11224568	7.12400775665306e-10	3.70964928913814e-09	0.0339999999999999;-0.034
san	chr2R_+_11360832_11360924_11360957	chr2R	+	11360832	11360924;11360957	0.00923502320294499	0.018790791760978	-0.00306666666666667;0.00306666666666644
san	chr2R_+_11361282_11361513_11368546	chr2R	+	11361282	11361513;11368546	3.15478926343856e-08	1.36913930285022e-07	0.00813333333333333;-0.00813333333333333
NONE	chr2R_+_11386612_11386675_11386738	chr2R	+	11386612	11386675;11386738	0.000184524485403683	0.000493232894506793	-0.3936;0.3936
inv	chr2R_+_11474709_11474763_11474808	chr2R	+	11474709	11474763;11474808	1.42812865589632e-75	8.81422769746121e-74	0.996533333333333;-0.996533333333333
inv	chr2R_+_11477269_11504927_11506647	chr2R	+	11477269	11504927;11506647	5.61995044647561e-22	7.27086806542401e-21	0.8757;-0.8757
Tret1-2	chr2R_+_11676337_11676427_11676524	chr2R	+	11676337	11676427;11676524	2.81303976442694e-05	8.43381367320458e-05	-0.2283;0.2283
Buffy	chr2R_+_11688328_11688388_11691498	chr2R	+	11688328	11688388;11691498	0.000781997936210374	0.00190481931360565	0.0701333333333334;-0.0701333333333333
CG34229	chr2R_+_11841762_11841844_11841859	chr2R	+	11841762	11841844;11841859	1.80893648101584e-08	8.0817465717335e-08	0.0652333333333333;-0.0652333333333333
CG42531	chr2R_+_11864454_11864517_11864555	chr2R	+	11864454	11864517;11864555	2.90394012624274e-60	1.32858743274957e-58	0.395933333333333;-0.395933333333333
ADD1	chr2R_+_11973040_11973556_11975354	chr2R	+	11973040	11973556;11975354	0.00424312681433285	0.00917608082352931	0.0216666666666667;-0.0216666666666667
Drep1	chr2R_+_12048191_12048407_12048473	chr2R	+	12048191	12048407;12048473	0.000105398910622074	0.000291653734922658	-0.188;0.188
Drep3	chr2R_+_12056386_12061429_12061506	chr2R	+	12056386	12061429;12061506	1.45197588528162e-29	2.70335083357536e-28	-0.361033333333333;0.361033333333333
CG13168	chr2R_+_12255221_12255272_12255297	chr2R	+	12255221	12255272;12255297	1.05863377348134e-35	2.49715386923882e-34	0.0907333333333336;-0.0907333333333333
s-cup	chr2R_+_12498428_12498475_12499953	chr2R	+	12498428	12498475;12499953	1.20664255530901e-20	1.44615155007731e-19	0.929166666666667;-0.929166666666667
fra	chr2R_+_12557775_12558416_12558443_12558869	chr2R	+	12557775	12558416;12558443;12558869	0.0104660697973847	0.0210866072765469	-0.0886;0.103533333333333;-0.0149333333333333
Amph	chr2R_+_12610721_12611007_12616161	chr2R	+	12610721	12611007;12616161	8.48547792668308e-10	4.38397462750709e-09	0.0494666666666668;-0.0494666666666667
Galphaq	chr2R_+_12616724_12616785_12624147	chr2R	+	12616724	12616785;12624147	1.91241307796285e-34	4.32565161400279e-33	0.187866666666667;-0.187866666666667
CG4983	chr2L_+_11652569_11652619_11652628_11652678_11652782_11657593_11741528	chr2L	+	11652569	11652619;11652628;11652678;11652782;11657593;11741528	1.08817498447852e-185	2.26936830873812e-183	0.0166666666666667;0.5296;-0.00406666666666667;-0.514733333333333;-0.0162666666666667;-0.0112666666666667
Iswi	chr2R_+_12639990_12640050_12640092	chr2R	+	12639990	12640050;12640092	9.12080829680386e-05	0.000254591793294821	0.00713333333333321;-0.00713333333333333
ZnT49B	chr2R_+_12654058_12654109_12654124	chr2R	+	12654058	12654109;12654124	9.57999631665152e-06	3.06193470441999e-05	-0.161;0.161
wuc	chr2R_+_12700212_12700295_12700312	chr2R	+	12700212	12700295;12700312	0.0192061469703022	0.0367573034872917	Inf;Inf
Dgkepsilon	chr2R_+_12757903_12757960_12761938	chr2R	+	12757903	12757960;12761938	6.22322829936191e-10	3.25885773579763e-09	0.0386666666666667;-0.0386666666666667
CG14341	chr2L_+_1166922_1166981_1167024	chr2L	+	1166922	1166981;1167024	2.55574246560901e-07	9.9744861854458e-07	0.0352;-0.0352
NONE	chr2L_+_10203144_10203205_10203262	chr2L	+	10203144	10203205;10203262	1.11978599887614e-11	6.94985311453801e-11	0.5502;-0.5502
ND-MWFE	chr2R_+_13159103_13159532_13159706_13159729	chr2R	+	13159103	13159532;13159706;13159729	5.37585068099652e-24	7.73655267906735e-23	-0.00273333333333334;-0.0691666666666667;0.0719
CG4896	chr2L_+_1178467_1178743_1178822_1178839	chr2L	+	1178467	1178743;1178822;1178839	2.73608382199206e-22	3.60636720019783e-21	-0.140766666666667;-0.0960333333333333;0.2368
cbs	chr2R_+_13452026_13452093_13452288_13452320	chr2R	+	13452026	13452093;13452288;13452320	1.58656859929202e-07	6.3542691998856e-07	0.0727666666666666;-0.0474666666666667;-0.0253
CG17716	chr2R_+_13726278_13746161_13755338_13774186	chr2R	+	13726278	13746161;13755338;13774186	0.0204790970717559	0.0389702390693617	0.283566666666667;-0.169033333333333;-0.1145
CG13344	chr2R_+_13862235_13862293_13862296	chr2R	+	13862235	13862293;13862296	0.025422687721192	0.0474863092247834	0.0146;-0.0145999999999999
cg	chr2R_+_14179041_14179107_14179110	chr2R	+	14179041	14179107;14179110	0.0345188090273054	0.0625866408298894	0.0779333333333334;-0.0779333333333334
Ih	chr2R_+_14298213_14298373_14315235	chr2R	+	14298213	14298373;14315235	1.31462123057106e-10	7.36999771661969e-10	0.0997333333333331;-0.0997333333333333
CG30075	chr2R_+_14375944_14375992_14375997_14382171	chr2R	+	14375944	14375992;14375997;14382171	1.32795565554231e-18	1.41108341269031e-17	0.179433333333333;0.213733333333333;-0.393233333333333
ttv	chr2R_+_14565073_14570568_14582487_14582918	chr2R	+	14565073	14570568;14582487;14582918	5.11626785031822e-09	2.42948003099418e-08	0.0421333333333333;-0.175533333333333;0.133433333333333
ttv	chr2R_+_14584010_14584116_14618648	chr2R	+	14584010	14584116;14618648	1.45992968984296e-16	1.35837266615305e-15	0.256933333333333;-0.256933333333333
Sec61beta	chr2R_+_14619170_14619232_14622238	chr2R	+	14619170	14619232;14622238	0.000165409344197305	0.000445216029843529	0.00199999999999989;-0.002
lncRNA:CR43830	chr2R_+_14994690_14994774_14994786_14994803	chr2R	+	14994690	14994774;14994786;14994803	5.94183801093862e-11	3.4409938196119e-10	-0.6055;-0.0121;0.6175
hbs	chr2R_+_15040521_15040749_15138100	chr2R	+	15040521	15040749;15138100	1.78828293875344e-07	7.11434360417735e-07	0.868;-0.868
CG8079	chr2R_+_15221565_15221626_15221726	chr2R	+	15221565	15221626;15221726	6.18769208327794e-05	0.0001769268857581	-0.1977;0.1977
Qtzl	chr2L_+_11995943_11996000_11996916	chr2L	+	11995943	11996000;11996916	0.000514903487426419	0.00128945792825188	0.124066666666667;-0.124066666666667
Rh5	chr2L_+_12008684_12008741_12008845	chr2L	+	12008684	12008741;12008845	7.85317541602886e-14	5.9266059382748e-13	0.548033333333333;-0.548033333333333
SRPK	chr2R_+_15384299_15384494_15384515	chr2R	+	15384299	15384494;15384515	6.26577914333403e-06	2.05494343992008e-05	0.00906666666666667;-0.00906666666666667
Stacl	chr2R_+_15402383_15402839_15409564	chr2R	+	15402383	15402839;15409564	0.0192848260146056	0.0368949083158847	0.4352;-0.4352
Stacl	chr2R_+_15410542_15415123_15422715	chr2R	+	15410542	15415123;15422715	7.52968177931343e-06	2.44193276761744e-05	0.286933333333333;-0.286933333333333
RpL7-like	chr2L_+_12057147_12057213_12057902	chr2L	+	12057147	12057213;12057902	2.16801345495353e-17	2.13186251233398e-16	0.0447333333333334;-0.0447333333333333
Asph	chr2R_+_16112141_16112194_16112200	chr2R	+	16112141	16112194;16112200	1.25101366904837e-10	7.02827486937901e-10	0.250366666666667;-0.250366666666667
Asph	chr2R_+_16112530_16112587_16112590	chr2R	+	16112530	16112587;16112590	0.00455657966167624	0.00979449655505213	0.164;-0.164
Asph	chr2R_+_16114866_16114938_16115352	chr2R	+	16114866	16114938;16115352	0.0287006127786223	0.0529836955011978	0.0649;-0.0649000000000001
spin	chr2R_+_16136566_16137169_16137203	chr2R	+	16136566	16137169;16137203	3.80737485230015e-05	0.000112073222474274	-0.0172666666666667;0.0172666666666668
Got1	chr2R_+_16138438_16138516_16138765	chr2R	+	16138438	16138516;16138765	6.31017684325051e-06	2.0683662647271e-05	0.0248333333333333;-0.0248333333333334
Got1	chr2R_+_16140573_16140632_16142352	chr2R	+	16140573	16140632;16142352	1.41196740867016e-32	2.97981568600069e-31	0.0146333333333333;-0.0146333333333333
Lis-1	chr2R_+_16182914_16182981_16188576	chr2R	+	16182914	16182981;16188576	4.55404345465336e-06	1.52057243866905e-05	0.0324666666666666;-0.0324666666666667
csul	chr2R_+_16265122_16265165_16265180	chr2R	+	16265122	16265165;16265180	0.00018860187232089	0.000503473247158452	0.226;-0.226
CG6262	chr2R_+_16360154_16360207_16360210_16360222_16360241	chr2R	+	16360154	16360207;16360210;16360222;16360241	1.08083426003439e-05	3.42887334968867e-05	0.00193333333333333;-0.00826666666666666;-0.0900333333333334;0.0963999999999998
CG6262	chr2R_+_16361523_16361574_16361709	chr2R	+	16361523	16361574;16361709	9.1818586699999e-05	0.000256180947961008	0.0132666666666667;-0.0132666666666669
NONE	chr2R_+_16438650_16439383_16443030	chr2R	+	16438650	16439383;16443030	3.92898669004963e-08	1.68640770401506e-07	-0.780166666666667;0.780166666666667
Sema2a	chr2R_+_16516270_16516768_16516950_16517017	chr2R	+	16516270	16516768;16516950;16517017	0.0224147859633428	0.0423361137904769	-0.1599;0.0833333333333333;0.0766666666666667
Sema2a	chr2R_+_16531065_16531192_16531230	chr2R	+	16531065	16531192;16531230	1.11087277252461e-44	3.48521715632588e-43	-0.389533333333333;0.389533333333333
Syn2	chr2R_+_16555789_16555843_16556351	chr2R	+	16555789	16555843;16556351	8.27035403167339e-07	3.03249847294082e-06	0.0423;-0.0423
NONE	chr2R_+_16661304_16661547_16670464	chr2R	+	16661304	16661547;16670464	1.04814969247345e-12	7.14978723139376e-12	0.848633333333333;-0.848633333333333
CG5348	chr2R_+_16768479_16768540_16768610	chr2R	+	16768479	16768540;16768610	2.97586867863288e-55	1.22726917451696e-53	0.289433333333333;-0.289433333333333
Arp53D	chr2R_+_16774349_16774401_16774426	chr2R	+	16774349	16774401;16774426	2.04211324450821e-08	9.06884647562698e-08	0.00576666666666659;-0.00576666666666667
CG5522	chr2R_+_16783882_16788033_16788153	chr2R	+	16783882	16788033;16788153	1.52046463607423e-10	8.46198368845108e-10	-0.352333333333333;0.352333333333333
CG5522	chr2R_+_16788666_16788789_16789710	chr2R	+	16788666	16788789;16789710	0.00949433184523301	0.0192764687089353	0.0339333333333331;-0.0339333333333333
crok	chr2L_+_12173130_12173207_12173212	chr2L	+	12173130	12173207;12173212	0.00173076783143381	0.00399198041234053	0.0225333333333333;-0.0225333333333333
PIG-V	chr2R_+_16955677_16955736_16955742	chr2R	+	16955677	16955736;16955742	0.00844587520938682	0.017310898151228	0.0137666666666667;-0.0137666666666667
Cbp53E	chr2R_+_16986750_16994158_17021388	chr2R	+	16986750	16994158;17021388	0.00166031213861645	0.00384068324223109	0.180533333333333;-0.180533333333333
CG6805	chr2R_+_17007058_17007131_17007264	chr2R	+	17007058	17007131;17007264	5.4209581467857e-09	2.56717628702995e-08	-0.4733;0.4733
CG9646	chr2R_+_17053418_17053483_17053608	chr2R	+	17053418	17053483;17053608	5.72560301592194e-19	6.22958148809687e-18	0.0467333333333333;-0.0467333333333333
CG10950	chr2R_+_17195262_17195314_17195358_17195381_17196739	chr2R	+	17195262	17195314;17195358;17195381;17196739	3.94408632557492e-91	2.98706599302303e-89	0.262533333333333;-0.125633333333333;-0.114066666666667;-0.0228
CG43237	chr2R_+_17205254_17205307_17205315	chr2R	+	17205254	17205307;17205315	2.89846112151702e-26	4.64975826293688e-25	0.509366666666667;-0.509366666666667
CG41520	chr2R_+_1727618_1727670_1727786	chr2R	+	1727618	1727670;1727786	1.46777665080441e-11	9.00493154812305e-11	0.128266666666667;-0.128266666666667
CG30103	chr2R_+_17493980_17494039_17494047_17494050_17494107	chr2R	+	17493980	17494039;17494047;17494050;17494107	2.23186717869301e-15	1.90581261819587e-14	0.1094;-0.0288333333333333;-0.0567;-0.0238333333333333
Uhg1	chr2R_+_17701894_17701964_17702073	chr2R	+	17701894	17701964;17702073	0.0122176843303415	0.0243153758229948	-0.117666666666667;0.117666666666667
aft	chr2R_+_17786244_17786298_17786310	chr2R	+	17786244	17786298;17786310	5.72001503919136e-07	2.13824627411584e-06	0.0562999999999999;-0.0563
olf186-F	chr2R_+_17851460_17855138_17855813_17855827_17857640	chr2R	+	17851460	17855138;17855813;17855827;17857640	2.29519324475722e-10	1.25466939118852e-09	-0.00323333333333333;-0.0183333333333333;-0.0251;0.0467333333333335
olf186-F	chr2R_+_17859848_17859926_17859929_17859972	chr2R	+	17859848	17859926;17859929;17859972	2.06514954253983e-05	6.30613122780555e-05	-0.364833333333333;0.464266666666667;-0.0995
Dp1	chr2R_+_18412056_18413000_18413003	chr2R	+	18412056	18413000;18413003	0.040866381010948	0.0728600368000981	-0.1751;0.1751
slim	chr2R_+_18444212_18444283_18444351	chr2R	+	18444212	18444283;18444351	6.87285459554359e-75	4.19121086895502e-73	-0.0822666666666667;0.0822666666666667
CG5323	chr2R_+_18615472_18615533_18615568	chr2R	+	18615472	18615533;18615568	0.00380288648193599	0.0082887374943126	-0.00406666666666667;0.00406666666666677
Mctp	chr2R_+_18768924_18769145_18769202	chr2R	+	18768924	18769145;18769202	0.000306122962070061	0.000793189457320687	-0.622666666666667;0.622666666666667
CG15082	chr2R_+_18832681_18832766_18832788	chr2R	+	18832681	18832766;18832788	0.000139971346458513	0.000380787645655676	-0.518533333333333;0.518533333333333
CG15083	chr2R_+_18836578_18836653_18838075	chr2R	+	18836578	18836653;18838075	6.13732980112533e-06	2.0154041010609e-05	0.0168;-0.0168
CG18605	chr2R_+_18977641_18977742_18977816_18977821	chr2R	+	18977641	18977742;18977816;18977821	9.09670088351098e-36	2.15429633371729e-34	0.708233333333333;-0.0375666666666667;-0.670666666666667
ena	chr2R_+_19159352_19159781_19159793	chr2R	+	19159352	19159781;19159793	4.53133328263995e-18	4.65243766863501e-17	-0.521666666666667;0.521666666666667
