FlyBase ID,Gene,Chr,Average,log2(SRPK/Control),pvalue,padj,log2(U2af38/Control),pvalue,padj
FBgn0265681, lncRNA:CR44488,chr2L,48.4318426,-0.903151103,0.000128929,0.00060956,-2.435906609,6.46E-15,2.01E-14
FBgn0265682, lncRNA:CR44489,chr2L,1.67286724,0.276826737,0.089816204,0.175602334,2.137241741,0.03411428,0.045310096
FBgn0265683, lncRNA:CR44490,chr2L,12.95991487,1.258285361,0.000640209,0.002543481,-1.267292493,0.027924622,0.037423992
FBgn0265684, lncRNA:CR44491,chr2L,173.1285379,-1.876285518,4.63E-30,4.76E-28,-1.51899758,4.84E-21,1.86E-20
FBgn0265685, lncRNA:CR44492,chr2L,37.45209181,0.605030609,0.004102384,0.012991286,-0.805074554,0.010506873,0.014785263
FBgn0265686, lncRNA:CR44493,chr2L,107.3528296,-0.21466086,0.210539065,0.342825049,-3.303486035,3.73E-10,9.24E-10
FBgn0265687, lncRNA:CR44494,chr2L,45.93909766,-0.403573718,0.055730286,0.119701698,4.546205282,3.24E-33,1.70E-32
FBgn0265688, lncRNA:CR44495,chr2L,67.85619787,0.261087002,0.079912879,0.159916784,0.63349392,0.00311011,0.004627776
FBgn0265689, lncRNA:CR44496,chr2L,5.522971028,0.145562634,0.370508002,0.522372541,0.181680964,0.725773966,0.766302895
FBgn0265690, lncRNA:CR44497,chr2L,66.52449103,-0.831043344,2.79E-06,1.94E-05,-1.528061383,1.05E-13,3.12E-13
FBgn0265691, lncRNA:CR44498,chrX,2.853996236,0.045060073,0.730722771,0.829102155,3.3390617,0.002372015,0.003563015
FBgn0265692, lncRNA:CR44499,chrX,0.660543173,0,1,NA,1.231359418,0.168792931,0.204067636
FBgn0265693, lncRNA:CR44500,chrX,17.7730498,2.044544629,6.13E-05,0.000315949,3.703662003,2.79E-08,6.18E-08
FBgn0265694, lncRNA:CR44501,chrX,51.151826,0.272946877,0.145411056,0.258450389,6.469898819,2.92E-26,1.29E-25
FBgn0265695, lncRNA:CR44502,chrX,51.97037688,-0.452524487,0.005072198,0.015644532,-4.533840008,6.50E-21,2.49E-20
FBgn0265696, lncRNA:CR44503,chr2R,43.87664794,0.653121581,0.0154016,0.04069233,5.890632915,1.62E-08,3.65E-08
FBgn0265697, lncRNA:CR44504,chr2R,15.93885195,-0.658131434,0.009562693,0.027056815,-3.272288773,1.01E-08,2.31E-08
FBgn0265698, lncRNA:CR44505,chr2R,57.70421331,-0.325866514,0.040525119,0.091710551,-4.118265381,1.59E-29,7.66E-29
FBgn0265699, lncRNA:CR44506,chr2R,92.9150309,-0.511831812,0.009405151,0.026662538,3.511480193,4.21E-45,2.79E-44
FBgn0265700, lncRNA:CR44507,chrX,0.925841765,0.027855037,0.808899948,NA,1.11046153,0.19714187,0.235505826
FBgn0265701, lncRNA:CR44508,chrX,5.328147563,-0.863793701,0.005922081,0.017902831,1.412727313,0.025318919,0.034114533
FBgn0265702, asRNA:CR44509,chr2R,19.27825331,-0.019265612,0.894190392,0.942477483,0.08159538,0.88774159,0.910697393
FBgn0265703, lncRNA:CR44510,chr3L,0.628188243,0,1,NA,0.838277175,0.319381045,0.366784668
FBgn0265704, lncRNA:CR44511,chr3L,55.10344468,-1.144392593,7.80E-07,6.15E-06,-0.66501418,0.002762273,0.004128884
FBgn0265705, asRNA:CR44512,chrX,43.94790477,0.502849389,0.005313312,0.016291596,0.979434998,7.50E-05,0.000128728
FBgn0265706, lncRNA:CR44513,chr3L,2.310575476,0.016272803,0.912670735,0.955397545,-1.86416644,0.038207622,0.050407492
FBgn0265707, lncRNA:CR44514,chr3L,6.880692097,0.131731345,0.354178205,0.50635586,5.959317394,2.02E-07,4.20E-07
FBgn0265708, lncRNA:CR44515,chr3L,38.78116627,-0.293603996,0.086024661,0.169629352,-1.29037201,0.000134191,0.000226046
FBgn0265709, lncRNA:CR44516,chr3L,9.471893369,-0.507421205,0.032472845,0.076230887,-1.374882748,0.008493587,0.012080905
FBgn0265710, lncRNA:CR44517,chrX,15.49062245,-0.102874437,0.513067953,0.655639952,0.973001908,0.01378463,0.01914551
FBgn0265711, lncRNA:CR44518,chr3L,31.92973764,-0.07076821,0.637058001,0.759270281,-1.11162436,0.000215419,0.000357067
FBgn0265712, lncRNA:CR44519,chr3L,3.5713422,-0.316689617,0.106803891,0.202037386,-0.228830419,0.657438714,0.702242193
FBgn0265713, lncRNA:CR44520,chr3L,320.3147441,-1.651383835,1.12E-18,4.41E-17,-3.510257822,3.52E-63,3.17E-62
FBgn0265714, CG44521,chr3L,117.5017594,0.021257512,0.881675909,0.936883833,-5.740705601,9.89E-35,5.39E-34
FBgn0265715, lncRNA:CR44522,chr3L,3.26143656,0.35256278,0.063254974,0.132578873,1.282568768,0.116615233,0.144357401
FBgn0265716, lncRNA:CR44523,chr3L,28.98971241,-3.348360501,2.84E-14,6.70E-13,-4.521067419,2.50E-15,7.92E-15
FBgn0265717, lncRNA:CR44524,chrX,10.37047794,-0.380457336,0.070977775,0.14558571,-0.893229114,0.069639883,0.088903896
FBgn0265718, lncRNA:CR44525,chr3L,5.300261131,0.229121469,0.16120179,0.279962864,5.017963786,5.49E-06,1.03E-05
FBgn0265719, lncRNA:CR44526,chr3L,8.723502849,0.000426347,0.997752297,1,1.088271505,0.033788821,0.044913397
FBgn0265720, lncRNA:CR44527,chr3L,22.46264317,0.054356693,0.724029844,0.823917651,0.542324389,0.114887794,0.14238717
FBgn0265721, lncRNA:CR44528,chr3L,305.0552329,-0.636728326,6.82E-09,7.57E-08,-2.286573968,1.26E-65,1.18E-64
FBgn0265722, lncRNA:CR44529,chr3L,12.93345308,0.258513854,0.149872489,0.264676148,3.084108403,0.000792206,0.001244832
FBgn0265723, lncRNA:CR44530,chr3L,61.06517108,1.232358016,1.18E-07,1.08E-06,-0.764997149,0.002983286,0.004446955
FBgn0265724, lncRNA:CR44531,chr3L,8.337589893,0.140094583,0.388614495,0.539548992,1.790367907,0.003795768,0.005594905
FBgn0265725, CG44532,chrX,13.06516693,0.313205045,0.106866619,0.202123842,2.25725141,4.27E-05,7.49E-05
FBgn0265726, Nna1,chrX,16114.28998,0.046905152,0.594199626,0.723541267,-0.371943054,0.000147417,0.00024758
FBgn0265727, lncRNA:CR44534,chrX,3.596415974,-0.062378891,0.682416775,0.795971875,0.342584626,0.494888008,0.544782854
FBgn0265728, lncRNA:CR44535,chr3L,52.46304375,0.11041255,0.478426417,0.6268528,6.253953364,5.16E-15,1.61E-14
FBgn0265729, lncRNA:CR44536,chr3L,17.43187211,-0.031885735,0.829475463,0.903812111,4.408230031,5.20E-09,1.21E-08
FBgn0265730, lncRNA:CR44537,chr3L,22.94588199,0.051212333,0.739345244,0.834863974,2.546749066,7.53E-11,1.95E-10
FBgn0265731, lncRNA:CR44538,chr3L,8.172139087,0.033006391,0.827592519,0.902455768,1.247085922,0.027425127,0.036793049
FBgn0265732, lncRNA:CR44539,chr3L,17.48246895,-1.311551874,0.00010365,0.000502875,-1.513572623,7.55E-05,0.000129621
FBgn0265733, lncRNA:CR44540,chr3L,9.149411251,-0.391365885,0.064627506,0.134911906,-2.073654427,0.001204877,0.001861023
FBgn0265734, lncRNA:CR44541,chr3L,3.129779755,0.105375209,0.469916288,0.620515682,0.081374326,0.900143129,0.921067749
FBgn0265735, lncRNA:CR44542,chr3L,5.839793735,-0.166801667,0.268216482,0.411317999,3.576168324,0.000141057,0.000237231
FBgn0265736, lncRNA:CR44543,chr3L,7.054855993,-0.000561808,0.996975643,1,0.884634231,0.127675112,0.157282158
FBgn0265737, lncRNA:CR44544,chr3L,8.711013097,-0.304170368,0.117783093,0.218440012,2.573637485,6.33E-05,0.000109371
FBgn0265738, lncRNA:CR44545,chr3L,15.55253998,-0.381745548,0.059796459,0.126564069,0.838482451,0.030598193,0.040850366
FBgn0265739, lncRNA:CR44546,chr3L,4.083130622,-0.084949792,0.526270918,0.667115259,3.519966171,0.000980716,0.001525326
FBgn0265740, lncRNA:CR44547,chr3L,29.33847002,5.088117877,1.47E-12,2.82E-11,3.755045949,2.43E-07,5.02E-07
FBgn0265741, lncRNA:CR44548,chr3L,1.879419537,-0.090934486,0.543574025,0.682409316,-0.1045112,0.854817913,0.881899066
FBgn0265742, lncRNA:CR44549,chr3L,32.62172092,-0.070930212,0.647125696,0.767129446,2.830922775,2.00E-11,5.31E-11
FBgn0265743, lncRNA:CR44550,chr3L,2.127450224,0.27683042,0.121046674,0.22300474,0.104501849,0.872113664,0.897479184
FBgn0265744, lncRNA:CR44551,chr3L,11.07607515,-0.018707513,0.902611692,0.947966849,0.305682613,0.41385914,0.463731526
FBgn0265745, lncRNA:CR44552,chr3L,257.2681959,-1.048830593,8.83E-16,2.51E-14,-5.632568826,7.68E-98,1.12E-96
FBgn0265746, lncRNA:CR44553,chr3L,9.500632744,-0.456996958,0.046117526,0.102355005,0.595520452,0.147037711,0.179369323
FBgn0265747, lncRNA:CR44554,chr3L,70.32982059,-2.62023602,2.44E-28,2.17E-26,-3.735443731,2.55E-42,1.62E-41
FBgn0265748, lncRNA:CR44555,chr3L,2.645809489,0.025461313,0.854029009,0.920769727,1.202670295,0.11301604,0.140160616
FBgn0265749, lncRNA:CR44556,chrX,3.548889254,-0.183528705,0.220640704,0.355468116,3.241802781,0.00130569,0.002009704
FBgn0265750, lncRNA:CR44557,chr3L,2.319496597,-0.017612329,0.890461645,0.940441784,2.154920069,0.023468796,0.031744106
FBgn0265751, lncRNA:CR44558,chr3L,175.7497927,-0.183707628,0.118705926,0.219660666,-2.067152084,3.37E-34,1.81E-33
FBgn0265752, lncRNA:CR44559,chr3L,153.9812165,-1.156330338,9.45E-16,2.68E-14,-4.013536381,2.34E-87,2.97E-86
FBgn0265753, lncRNA:CR44560,chr3L,275.2698899,0.087156913,0.472658403,0.622616127,1.883854151,6.96E-38,4.04E-37
FBgn0265754, lncRNA:CR44561,chr3L,52.32961296,0.362888993,0.037633296,0.086072351,1.257051666,9.05E-06,1.67E-05
FBgn0265755, lncRNA:CR44562,chr3L,38.69103564,-0.456057942,0.00931802,0.026448085,-2.101621942,1.75E-12,4.91E-12
FBgn0265756, lncRNA:CR44563,chr3L,15.10178354,-0.481313013,0.027653501,0.066641218,-3.168436411,2.92E-08,6.44E-08
FBgn0265757, lncRNA:CR44564,chr3L,157.0958934,0.392646891,0.005592491,0.017034223,0.404181196,0.023041498,0.03120389
FBgn0265758, lncRNA:CR44565,chr3L,0.777750063,0,1,NA,1.059912745,0.216580132,0.256787939
FBgn0265759, lncRNA:CR44566,chr3L,34.33188268,0.540287307,0.030971396,0.073407945,4.113706014,5.13E-07,1.04E-06
FBgn0265760, lncRNA:CR44567,chr3L,6.298708098,0.174728891,0.278330243,0.423256063,3.0575243,0.001100102,0.001704371
FBgn0265761, lncRNA:CR44568,chrX,1.295213168,-0.152184668,0.27397128,NA,-0.14770645,0.831979975,0.861996427
FBgn0265762, CG44569,chr2R,17.18132915,0.087879787,0.568435555,0.702731234,2.196866918,0.001804661,0.002741482
FBgn0265763, lncRNA:CR44570,chr2R,20.30976687,-0.134870144,0.396477028,0.547729447,-1.312930127,0.002018697,0.003053903
FBgn0265764, lncRNA:CR44571,chr2R,93.06361332,-1.411314302,3.03E-11,4.81E-10,-1.656406523,4.11E-14,1.24E-13
FBgn0265765, lncRNA:CR44572,chr2R,111.6827315,-1.723046663,1.95E-22,1.08E-20,-3.247797525,4.81E-45,3.19E-44
FBgn0265766, lncRNA:CR44573,chr2R,75.53469925,-0.984380334,3.95E-07,3.28E-06,-2.003144561,3.89E-18,1.36E-17
FBgn0265767, zyd,chrX,218.0274365,-0.187341246,0.104747611,0.19895629,-1.15812053,5.75E-15,1.79E-14
FBgn0265778, PDZ-GEF,chr2L,5493.432649,0.12378243,0.118158026,0.218989612,0.048677694,0.557423096,0.60637885
FBgn0265784, CrebB,chrX,673.6813282,0.071295945,0.394626016,0.546032235,-0.519300963,3.90E-08,8.54E-08
FBgn0265785, CG44574,chr2L,9.924060146,-0.037266057,0.803606577,0.884230496,-0.122101516,0.816002255,0.848114391
FBgn0265786, lncRNA:CR44575,chr2L,5.367714967,0.058328978,0.691850302,0.80165758,2.015387369,0.01057528,0.014876532
FBgn0265787, lncRNA:CR44576,chr2L,7.16678462,0.087651644,0.568196983,0.702597926,1.256212121,0.046384942,0.060604695
FBgn0265788, lncRNA:CR44577,chr2L,7.647805443,-0.036943122,0.802946955,0.883685631,3.595913146,7.93E-06,1.47E-05
FBgn0265789, lncRNA:CR44578,chr2L,1.847979592,0.176417965,0.24076897,0.379810124,2.27304114,0.020898351,0.028441634
FBgn0265790, lncRNA:CR44579,chr2L,30.7381783,-0.572970998,0.006979914,0.020591065,-1.37645267,3.75E-05,6.60E-05
FBgn0265791, lncRNA:CR44580,chr2L,18.00616565,-0.678617617,0.004772647,0.014851304,-3.574092892,6.35E-11,1.65E-10
FBgn0265792, lncRNA:CR44581,chr2L,61.1402721,-0.272836717,0.086750059,0.170850777,-0.013016881,0.956141466,0.968441148
FBgn0265793, lncRNA:CR44582,chr2L,268.4460127,-0.947566738,3.48E-12,6.34E-11,-2.11588866,4.07E-46,2.76E-45
FBgn0265794, lncRNA:CR44583,chr2L,0.209482753,0,1,NA,0.075223115,0.913307026,0.930789508
FBgn0265795, lncRNA:CR44584,chr2L,96.42927271,0.111982883,0.404303979,0.556586863,0.19112623,0.291073163,0.33675414
FBgn0265796, lncRNA:CR44585,chr2L,89.45691297,-0.057616111,0.666964207,0.784517822,1.05091646,5.46E-09,1.27E-08
FBgn0265797, lncRNA:CR44586,chr2L,6.625752365,0.371059064,0.067826117,0.140316173,2.357449874,0.008568523,0.012180259
FBgn0265798, lncRNA:CR44587,chr2L,57.62193296,-0.425581229,0.056908887,0.121666235,4.538821486,1.30E-19,4.77E-19
FBgn0265799, lncRNA:CR44588,chr2L,0.857177424,-0.013606552,0.90829717,NA,0.18115822,0.805788605,0.839267214
FBgn0265800, lncRNA:CR44589,chr2L,5.171257965,0.211254096,0.190182048,0.317370352,3.559779494,0.000953511,0.00148505
FBgn0265801, lncRNA:CR44590,chr2L,88.18663642,-2.106398921,3.09E-23,1.79E-21,-3.792661777,4.75E-47,3.29E-46
FBgn0265802, lncRNA:CR44591,chr2L,11.79991457,-0.46804661,0.034237313,0.079661416,-0.593273649,0.127534313,0.157131792
FBgn0265803, asRNA:CR44592,chr2L,24.78665723,0.203256599,0.216646447,0.350223003,0.40463957,0.208752658,0.248279614
FBgn0265804, lncRNA:CR44593,chr2L,41.93104624,0.250172008,0.114031423,0.212730225,0.306087108,0.221500325,0.262213733
FBgn0265805, lncRNA:CR44594,chr2L,65.66360036,-1.801476098,4.07E-17,1.35E-15,-5.784060191,2.79E-28,1.30E-27
FBgn0265806, lncRNA:CR44595,chr2L,17.70061374,0.159945271,0.33406159,0.485420545,4.275430674,1.20E-09,2.90E-09
FBgn0265807, lncRNA:CR44596,chr2L,43.10774037,-0.302348236,0.075568462,0.15303539,2.008981608,2.46E-13,7.20E-13
FBgn0265808, lncRNA:CR44597,chr2L,10.20348609,-1.565409473,0.000672113,0.002649989,0.765904535,0.066361049,0.084931407
FBgn0265809, lncRNA:CR44598,chr2L,7.499301567,-0.014965659,0.920599139,0.961290006,2.177639793,0.000901858,0.001407899
FBgn0265810, asRNA:CR44599,chr2L,19.1988471,-0.012074343,0.936832202,0.973296092,3.187050534,3.27E-11,8.62E-11
FBgn0265811, asRNA:CR44600,chr2L,132.7706586,0.156394259,0.174875848,0.298059882,-1.340234454,2.24E-17,7.66E-17
FBgn0265812, lncRNA:CR44601,chr2L,299.5351762,-0.840685413,1.53E-09,1.89E-08,-1.596890415,5.34E-26,2.35E-25
FBgn0265813, lncRNA:CR44602,chr2L,15.21927879,0.583419895,0.020272214,0.051480587,6.104527758,1.52E-08,3.42E-08
FBgn0265814, lncRNA:CR44603,chr2L,48.22295101,0.471177247,0.016514829,0.043177036,1.957596781,7.24E-10,1.77E-09
FBgn0265815, lncRNA:CR44604,chr2L,10.65093617,9.33E-05,0.999503921,1,2.744761934,3.76E-05,6.62E-05
FBgn0265816, lncRNA:CR44605,chr2L,14.57690751,0.361427052,0.082255725,0.163873004,3.238666393,1.48E-06,2.91E-06
FBgn0265817, lncRNA:CR44606,chr2L,224.5539321,-0.556883325,1.12E-07,1.02E-06,-3.093579974,1.86E-93,2.56E-92
FBgn0265818, lncRNA:CR44607,chr2L,10.63960648,-0.606709009,0.022852742,0.056818511,2.137785171,9.05E-05,0.000154469
FBgn0265819, lncRNA:CR44608,chr2L,5.712700497,0.089620689,0.549389165,0.687354658,3.280085406,0.000350265,0.000569933
FBgn0265820, lncRNA:CR44609,chr2L,35.37769658,-0.126386841,0.403953065,0.556341304,-0.148087985,0.552291693,0.60153812
FBgn0265821, lncRNA:CR44610,chr2L,33.43429254,0.167747198,0.288526202,0.434974699,0.937585489,0.001702329,0.002593075
FBgn0265822, lncRNA:CR44611,chr2L,250.8737249,-2.644397943,2.27E-34,3.24E-32,-4.756414715,2.87E-82,3.37E-81
FBgn0265823, lncRNA:CR44612,chr2L,33.54295718,-1.295394731,1.13E-05,6.95E-05,-1.300020811,2.33E-05,4.18E-05
FBgn0265824, lncRNA:CR44613,chr2L,12.08380389,-0.258018273,0.157664233,0.275152929,3.895870304,4.98E-10,1.23E-09
FBgn0265825, lncRNA:CR44614,chr2L,89.42374607,0.118753673,0.365413587,0.5174526,-2.025661109,8.03E-20,2.97E-19
FBgn0265826, lncRNA:CR44615,chr2L,144.1481617,5.585110781,1.42E-59,7.39E-57,2.63630388,8.44E-14,2.52E-13
FBgn0265827, lncRNA:CR44616,chr2L,2.606201343,0,1,1,4.366942165,0.000198548,0.000329819
FBgn0265828, lncRNA:CR44617,chr2L,20.21243868,0.03003968,0.843848334,0.91372979,-0.574697092,0.077692434,0.098501649
FBgn0265829, lncRNA:CR44618,chr2L,15.22544996,0.148288853,0.316799476,0.467072807,7.000540866,4.65E-11,1.21E-10
FBgn0265830, lncRNA:CR44619,chrX,3.232571183,-0.291624997,0.118907494,0.219918161,-0.400676896,0.467152594,0.51713638
FBgn0265831, lncRNA:CR44620,chrX,4.990917804,-0.090187114,0.510736574,0.653344048,3.78545108,0.000236593,0.000390802
FBgn0265832, lncRNA:CR44621,chrX,8.42504115,-0.079587968,0.592835975,0.722329292,0.109391707,0.841548569,0.870029038
FBgn0265833, CG44622,chr2R,79.5238823,-0.208085928,0.158857962,0.276756868,0.627781839,0.003274356,0.004862248
FBgn0265834, CG44623,chr2R,132.3434022,-0.048490579,0.691186173,0.801468581,-0.691707925,2.28E-05,4.08E-05
FBgn0265835, CG44624,chr2R,1.363882936,0,1,NA,2.339433149,0.031144657,0.041553464
FBgn0265836, CG44625,chr2R,1.493561843,0,1,NA,2.566093893,0.02119983,0.028833213
FBgn0265837, lncRNA:CR44626,chr2R,14.36903898,0.072174371,0.641349963,0.762469147,0.538963411,0.204848283,0.244051328
FBgn0265838, lncRNA:CR44627,chr2R,10.83862354,0.560508398,0.021576199,0.054131884,6.317098222,5.60E-09,1.30E-08
FBgn0265839, lncRNA:CR44628,chr2R,10.52607542,-0.205700535,0.191521167,0.319208545,4.797005214,6.58E-07,1.32E-06
FBgn0265840, lncRNA:CR44629,chr2R,10.0939992,0.032601806,0.818036005,0.895482827,4.761231686,8.77E-07,1.75E-06
FBgn0265841, lncRNA:CR44630,chr2R,5.897494116,-0.344423484,0.09081311,0.17712182,-4.045976416,8.26E-05,0.00014139
FBgn0265842, lncRNA:CR44631,chr2R,35.03426616,-0.05070551,0.737986043,0.834173104,0.149861527,0.582659926,0.630519397
FBgn0265843, lncRNA:CR44632,chr2R,41.20440096,-0.08631396,0.578444926,0.710853654,5.657164636,2.88E-23,1.18E-22
FBgn0265844, lncRNA:CR44633,chr2R,24.74058097,0.035698871,0.802397356,0.883372269,5.472799928,6.66E-09,1.54E-08
FBgn0265845, lncRNA:CR44634,chr2R,19.17493238,-0.160249692,0.333671473,0.485159618,-1.038251933,0.073364787,0.093360714
FBgn0265846, lncRNA:CR44635,chr2R,8.969096626,0.118996425,0.414549639,0.566675367,4.88914614,5.90E-06,1.11E-05
FBgn0265847, lncRNA:CR44636,chr2R,10.06587655,-0.032195398,0.823765798,0.899779959,3.598034172,2.20E-05,3.95E-05
FBgn0265849, lncRNA:CR44638,chr2R,46.27716846,-0.752555779,0.002006929,0.006950745,0.930142088,0.000446148,0.0007178
FBgn0265850, lncRNA:CR44639,chr2R,108.7946427,-1.333282105,1.50E-08,1.57E-07,1.429164154,1.24E-13,3.66E-13
FBgn0265851, lncRNA:CR44640,chr2R,17.49134459,0,1,1,5.884832323,3.19E-08,7.04E-08
FBgn0265852, lncRNA:CR44641,chr2R,18.18745941,0.246538422,0.152649032,0.268610313,4.795128215,4.31E-06,8.18E-06
FBgn0265853, lncRNA:CR44642,chr2R,65.42723779,-0.613600477,0.000436914,0.001808919,-1.521092613,7.50E-11,1.94E-10
FBgn0265854, lncRNA:CR44643,chr2R,412.2215416,-0.921759313,2.26E-15,6.17E-14,-5.252450775,4.61E-183,1.84E-181
FBgn0265855, lncRNA:CR44644,chr2R,58.6968522,0.135724822,0.359861551,0.511578262,-3.769370971,5.45E-23,2.21E-22
FBgn0265856, lncRNA:CR44645,chr2R,5.631911916,0.647659659,0.013466599,0.036311842,5.534876125,1.27E-06,2.51E-06
FBgn0265857, lncRNA:CR44646,chr2R,4.397595352,-0.090996885,0.506543141,0.650042865,3.754527632,0.000279446,0.000458827
FBgn0265858, lncRNA:CR44647,chr2R,3.712569509,0.050693641,0.698759638,0.805350154,5.077573985,8.57E-06,1.59E-05
FBgn0265859, lncRNA:CR44648,chr2R,4.317515706,0.052522857,0.69146733,0.80154442,5.408660218,1.19E-06,2.35E-06
FBgn0265860, lncRNA:CR44649,chr2R,2.561292725,0,1,1,4.355260547,0.000249101,0.000410743
FBgn0265861, lncRNA:CR44650,chr2R,5.737565109,-0.195574329,0.203887284,0.334300701,4.016767117,6.20E-05,0.000107206
FBgn0265862, lncRNA:CR44651,chr2R,22.61362534,2.281212647,1.64E-05,9.70E-05,4.163452564,2.91E-10,7.28E-10
FBgn0265863, lncRNA:CR44652,chr2R,86.41333554,-1.967987734,1.39E-28,1.28E-26,-3.421915031,2.00E-57,1.65E-56
FBgn0265864, asRNA:CR44653,chr2R,8.890141682,0.048319067,0.746249775,0.840124994,3.706736604,4.16E-06,7.90E-06
FBgn0265865, lncRNA:CR44654,chrX,6.709426523,0.43326533,0.042942537,0.096329426,3.485901123,0.000832238,0.001304435
FBgn0265866, lncRNA:CR44655,chrX,2.752545384,0,1,1,4.551933304,0.000141221,0.000237483
FBgn0265868, lncRNA:CR44657,chrX,15.32857403,0.115520271,0.467992561,0.618694224,0.477778576,0.310180095,0.357061595
FBgn0265869, lncRNA:CR44658,chrX,5.98699289,-0.608897148,0.022504923,0.056077954,-2.622558849,0.001772407,0.002694927
FBgn0265870, CR44659,chr2R,3.184807798,0,1,1,4.649353358,4.14E-05,7.25E-05
FBgn0265871, lncRNA:CR44660,chr2R,44.75205092,-1.473301755,2.58E-07,2.20E-06,-0.510186981,0.041842152,0.054973343
FBgn0265872, lncRNA:CR44661,chrX,1.584632139,-0.303031169,0.087912762,0.172571479,-0.300532869,0.617553449,0.664250186
FBgn0265873, lncRNA:CR44662,chrX,82.47646808,0.01895585,0.901179545,0.946865031,5.78544313,1.31E-40,8.05E-40
FBgn0265874, lncRNA:CR44663,chrX,0.900148899,0.037477505,0.753150576,NA,0,1,1
FBgn0265875, lncRNA:CR44664,chrX,4.774092386,0.15478966,0.346237211,0.498307116,-2.365958168,0.014278619,0.019785869
FBgn0265876, lncRNA:CR44665,chr2R,97.62034814,-1.824687825,2.04E-17,6.88E-16,-2.889091904,1.12E-33,5.96E-33
FBgn0265877, CG44666,chr2R,8.10210325,0.538877676,0.025110847,0.061460007,0.17753659,0.667225612,0.711336897
FBgn0265878, lncRNA:CR44667,chr2R,173.0009864,-0.00063588,0.99515057,1,-1.710819128,8.98E-31,4.44E-30
FBgn0265879, lncRNA:CR44668,chr3L,22.39456731,-0.613328529,0.008963845,0.025549142,-0.438528865,0.174854368,0.21083346
FBgn0265880, lncRNA:CR44669,chr3L,56.54939707,-2.086118497,3.96E-15,1.05E-13,-2.715508494,6.37E-21,2.44E-20
FBgn0265881, lncRNA:CR44670,chr3L,54.82334314,-0.798851664,0.000114456,0.000549348,-3.903882819,8.99E-29,4.24E-28
FBgn0265882, lncRNA:CR44671,chr3L,69.04270177,-0.407449545,0.005345033,0.016379515,-2.636828334,5.61E-27,2.53E-26
FBgn0265883, lncRNA:CR44672,chr3L,9.685980305,0.285454994,0.111642349,0.209393586,5.61336448,2.84E-07,5.84E-07
FBgn0265884, lncRNA:CR44673,chr3L,33.28194058,-1.928750938,1.21E-08,1.29E-07,-0.439437305,0.11348965,0.140727166
FBgn0265885, lncRNA:CR44674,chr3L,49.87410533,-0.322574598,0.061377625,0.129248964,1.120979829,4.69E-05,8.18E-05
FBgn0265886, lncRNA:CR44675,chr3L,5.852020358,0.223623671,0.204702762,0.335353664,3.275442585,5.20E-05,9.04E-05
FBgn0265887, lncRNA:CR44676,chr3L,26.43608025,1.813687739,0.000528871,0.002140177,5.088304198,1.23E-06,2.43E-06
FBgn0265888, lncRNA:CR44677,chr3L,47.79823339,-0.020568912,0.877470772,0.936801363,5.24143857,4.24E-07,8.64E-07
FBgn0265889, lncRNA:CR44678,chr3L,94.76806862,-1.101019369,4.07E-11,6.33E-10,-3.77828365,4.64E-49,3.33E-48
FBgn0265890, lncRNA:CR44679,chr3L,7.204407466,-0.019480269,0.882248748,0.936883833,4.675122791,1.61E-05,2.93E-05
FBgn0265891, lncRNA:CR44680,chr3L,35.52446934,0.370485936,0.033474599,0.078193507,-2.111384425,2.09E-08,4.66E-08
